250,0,95.7,187.4,5.5,956.9,861.2,56,38.33
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,3.0,15.34
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.73
251.4,0,118.3,192.9,5.8,1043.6,754.3,3,11.98
236,0,0,194,0,968,885,14,12.84
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,14.0,17.82
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.4
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100,56.06
133,200,0,192,0,927.4,839.2,90,36.59
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.5
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100.0,40.57
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.7
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.1
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.84
491,26,123,201,3.9,822,699,7,37.92
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.66
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.45
500,0,0,200,0,1125,613,3,26.06
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56.0,51.26
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100.0,40.71
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.23
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,100.0,45.37
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,28.24
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14.0,22.72
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.77
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.8
425,106.3,0,151.4,18.6,936,803.7,56,64.9
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3.0,32.11
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3.0,17.22
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.68
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,23.35
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.23
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.75
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.92
355,19,97,145,12.3,967,871,28,55.45
145.9,230.5,0,202.5,3.4,827,871.8,28,32.72
362.6,189,0,164.9,11.6,944.7,755.8,91,79.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.3
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.28
228,342.1,0,185.7,0,955.8,674.3,7,21.92
252.3,0.0,98.8,146.3,14.2,987.8,889.0,56.0,55.83
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100.0,55.02
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.65
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100,48.15
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.36
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.66
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,41.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.05
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.32
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28.0,21.97
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.52
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.97
331,0,0,192,0,978,825,28,31.45
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.05
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.56
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.8
350,0,0,186,0,1050,770,7,20.28
266,114,0,228,0,932,670,365,52.91
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.9
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56.0,39.59
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0,32.66
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,62.5
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14.0,29.59
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.64
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,3.0,20.73
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13
266,114,0,228,0,932,670,28,45.85
238.1,0,94.1,186.7,7,949.9,847,3,19.93
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.07
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
275.1,0,121.4,159.5,9.9,1053.6,777.5,14,38.77
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100.0,34.56
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.1
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89
181.4,0,167,169.6,7.6,1055.6,777.8,28,27.77
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56.0,51.04
275.1,0,121.4,159.5,9.9,1053.6,777.5,100,58.61
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.6
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
362.6,189,0,164.9,11.6,944.7,755.8,56,77.3
375,93.8,0,126.6,23.4,852.1,992.6,28,56.7
376,0,0,214.6,0,1003.5,762.4,56,36.3
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,61.07
213.8,98.1,24.5,181.7,6.7,1066,785.5,3,13.18
401.8,94.7,0,147.4,11.4,946.8,852.1,91,75.5
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28.0,30.85
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.33
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.78
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.7
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.3
387.0,20.0,94.0,157.0,14.3,938.0,845.0,56.0,56.34
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.7
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.25
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94
375,93.8,0,126.6,23.4,852.1,992.6,56,60.2
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.52
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.8
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21
213.5,0,174.2,154.6,11.7,1052.3,775.5,28,45.94
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.49
305.3,203.5,0,203.5,0,965.4,631,28,43.38
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14.0,21.5
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.7
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,32.85
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3.0,23.08
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.86
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28.0,29.22
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28.0,55.55
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.6
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.79
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.7
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.71
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.8
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3.0,37.8
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.64
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14.0,29.55
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.2
200,133,0,192,0,965.4,806.2,90,43.25
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.88
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.47
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.76
339,0,0,197,0,968,781,90,35.17
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.7
212.6,0,100.4,159.4,10.4,1003.8,903.8,28,37.4
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,55.25
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.17
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.87
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0,27.68
516,0,0,162,8.3,801,802,28,41.37
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,41.54
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.6
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.31
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.63
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14.0,33.09
331,0,0,192,0,1025,821,28,31.74
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.58
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.4
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.61
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3.0,13.62
133.1,210.2,0,195.7,3.1,949.4,795.3,28,28.94
160,250,0,168,12,1049,688,28,39.45
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56.0,51.72
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100.0,46.23
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.7
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7.0,45.9
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56.0,46.64
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,35.75
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,57.03
290.2,193.5,0,185.7,0,998.2,704.3,7,21.86
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14.0,16.88
255,0,0,192,0,889.8,945,7,10.22
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.3
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.17
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.02
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,66.0
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.4
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.18
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56.0,66.82
376,0,0,214.6,0,1003.5,762.4,3,16.28
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.29
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100.0,53.9
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56.0,36.97
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.92
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,56.0,51.43
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.4
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,26.15
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.13
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.1
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56.0,56.85
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56.0,23.25
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.24
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28.0,52.2
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.72
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100.0,44.21
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.5
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.42
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56.0,35.57
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56.0,36.64
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.1
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3.0,13.12
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.92
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69
500.1,0,0,200,3,1124.4,613.2,28,44.13
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100.0,55.64
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56.0,36.56
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.6
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.42
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.18
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.9
164.2,0,200.1,181.2,12.6,849.3,846,28,15.09
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.46
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14
405,0,0,175,0,1120,695,28,52.3
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.28
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3.0,17.57
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14.0,22.32
154.8,0,142.8,193.3,9.1,1047.4,696.7,28,12.46
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.54
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.99
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56.0,37.27
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.06
108.3,162.4,0,203.5,0,938.2,849,90,29.23
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3.0,8.49
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.4
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100.0,39.23
322,0,0,203,0,974,800,28,25.18
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28.0,76.24
475,0,0,228,0,932,594,7,38.6
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14.0,34.67
500,0,0,151,9,1033,655,28,69.84
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28.0,62.94
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.2
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.7
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.5
355,19,97,145,13.1,967,871,28,44.03
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,10.38
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25
307,0,0,193,0,968,812,3,12.54
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.73
155,0,143,193,9,877,868,28,9.74
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100.0,37.68
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56.0,43.5
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.63
427.5,47.5,0,228,0,932,594,7,35.08
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.29
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.16
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3.0,15.44
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,51.02
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.86
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.23
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,47.81
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3.0,12.55
528,0,0,185,6.9,920,720,28,56.83
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56.0,42.55
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28.0,40.15
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.74
295.7,0.0,95.6,171.5,8.9,955.1,859.2,3.0,22.95
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28.0,46.39
374,189.2,0,170.1,10.1,926.1,756.7,7,46.2
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.02
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.73
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.56
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
393,0,0,192,0,940,758,28,39.58
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56.0,33.96
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.86
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.13
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05
362.6,189,0,164.9,11.6,944.7,755.8,3,35.3
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.8
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.6
288,192,0,192,0,932,717.8,3,16.11
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.83
203.5,135.7,0,185.7,0,1076.2,759.3,7,11.96
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4
491.0,26.0,123.0,210.0,3.9,882.0,699.0,3.0,25.61
252.5,0,0,185.7,0,1111.6,784.3,7,11.48
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.03
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.82
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56.0,31.35
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14.0,22.14
230,0,118.3,195.5,4.6,1029.4,758.6,14,20.08
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100.0,40.15
387,20,94,157,11.6,938,845,28,46.68
